name,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon
El camp de la Creu,428114.0566597873,4582271.5985412495,41.388763523980295,2.140180281885298
Sant Joan de Dalt,430321.42790082085,4583737.950698708,41.40216470756282,2.166410951526073
El pont de Mühlberg,429953.5580952776,4585562.093836723,41.41856212293422,2.161799283919621
Can Carreras,430480.383,4587585.096,41.43682827931477,2.1678701924114794
El passatge de l'Esperança,431230.1604628789,4586719.514818521,41.42909687213159,2.176942405239261
Casa de la Lactància,429381.7795415027,4581300.731282989,41.38013155447215,2.155454935741646
Casal de Barri Can Portabella,432650.150681288,4586709.931197519,41.4291308751184,2.193936700525465
Forn de Pa Roura Vila,428465.4520402,4583231.623249819,41.39744142472332,2.144269436975635
Restaurant Dos Torres,427164.9046623937,4583301.651289114,41.39795538977431,2.128704952652439
Eix Comercial del Poblenou,433121.1876946524,4583762.065028747,41.402619669138986,2.199899590115794
Las Golondrinas - Sirenas SA,431270.81630280544,4580674.121788862,41.3746514376551,2.1781153021938917
Casa Elisa Bremon d'Espina,429415.1527625555,4583467.179151727,41.399646914660494,2.155601559279648
Casa Eloy Detouche,430188.5400872237,4584242.600749799,41.406698383788495,2.16476312511361
Casa F. Homet,429158.5991603751,4583918.194699254,41.40368647833563,2.1524799804849275
Casa Feliu Iglesies,429181.6549716696,4583750.524339327,41.402178366408194,2.152775398750866
Casa Gustà,429799.6987775702,4584659.134607729,41.41041608639633,2.160063116454555
Santa Creu d'Olorda,421360.27458172926,4585363.821880805,41.415981372010265,2.0590073481470856
Pont de Calatrava (Bac de Roda - Felip II),432509.1858382271,4585271.809167086,41.416166339580734,2.1924102551677853
Can Mora,429053.94984397857,4585498.422269903,41.41790973374814,2.151042845959997
Can Muntaner de Dalt,429223.3603020286,4585008.1790845245,41.41350924872243,2.1531271963876577
Can Trilla,429112.4196121213,4583903.411833746,41.40354926420721,2.1519292949349675
El Campus Raval - UB,430342.9941070524,4581729.506297689,41.38407718499735,2.166899934194828
Carrer Pons i Gallarza,432066.3392035293,4587427.222092135,41.4355421004354,2.186869522394108
Carrer Puerto Príncipe,431584.127174076,4585995.774943316,41.422608628418345,2.181260260566652
La Plaça Santa Madrona,429446.4480680243,4580560.370523482,41.37346904326101,2.1563144249358346
Camisseria Bonet,430923.4295401869,4581360.049022556,41.38079964125222,2.173883382684312
Casa Doctor Genové,430835.4633810002,4581430.336318559,41.38142514089114,2.1728234402079813
Casa Domènech i Estapà,429989.4843533318,4582644.419297219,41.39228681466528,2.1625666401735337
Ateneu de Fabricació Digital de Les Corts,427721.982,4581697.115,41.38355424224072,2.1355597687429912
Seu de la Secció 10 de les Patrulles de Control (Guerra Civil),432351.6025790888,4586710.679130676,41.42911252316188,2.19036384484912
Pis - Museu Habitatge 1/11,432362.98520407727,4588027.713302046,41.44097555447716,2.190352662404392
"Àntic Edifici de Catalana de Gas i Electricitat, SA",430858.0630612464,4581917.074572974,41.385810987300985,2.173038152640421
Sala Lliure de Gràcia,429454.4243085845,4583812.556791338,41.40276104987048,2.156031064034744
Viaducte de Vallcarca,428397.6673591357,4584828.5206623245,41.41181800039176,2.1432697424292484
Casa Muntadas,427561.1313995813,4585219.644671087,41.41526572017423,2.1332147546001883
Fossar de les Moreres,431639.81851196935,4581670.155141611,41.38365386571088,2.1824151631724544
Edifici Alhambra,428091.5555260391,4583921.018446517,41.403617178236445,2.1397153048637696
El Farró a través del carrer Saragossa,429020.75256452896,4583610.088675293,41.40089932712729,2.150867135716541
La plaça de Sarrià,426608.9320182632,4583514.183095884,41.39981901760965,2.122029074017245
La Torre d'Aigües de Josep Amargós,426377.1926153,4586087.900654101,41.42297808783552,2.118943948440615
Colònia Busquets,425159.8057521216,4585069.741609664,41.41369557781432,2.104502955711604
Fàbrica Sanchís,433612.9512093952,4587349.768153637,41.434973842831134,2.205388440533967
Museu Egipci de Barcelona,430173.8325304784,4582794.832867889,41.39365756520606,2.1647541605952405
Parc de la Ciutadella,431890.6660134717,4581965.649308547,41.38633657544665,2.185381778970792
Jardins de Ramon Margalef i López,429158.3870412853,4579744.284431306,41.36609351846864,2.152965473661524
Parc del Castell de l'Oreneta,425786.8020144657,4583476.280286147,41.39940218424315,2.112199777559347
Turó Park - Parc del Poeta Eduard Marquina,428265.0380661559,4582863.189801456,41.39410523623182,2.1419158924657906
Centre Educatiu Jesús i Maria *Passeig Sant Gervasi,427463.5954814592,4584594.526744753,41.40962676260745,2.1321227367298
Temple Expiatori de la Sagrada Família - Basílica,430951.4877399339,4583930.481950214,41.403953130630256,2.173925859874078
Carrer Major de Sarrià,426865.7816156148,4583086.62132208,41.39599155894147,2.1251530428320944
Casa Fornells,427650.0455727565,4585049.242351333,41.41373899158243,2.134298941292163
El barri de la Mercè,425216.9778078709,4582320.174438885,41.388936898572986,2.1055266224814213
Mercat Sant Andreu,432192.986,4587353.979,41.43489312913732,2.1883934902332927
Centre Excursionista Els Blaus,426739.88278600445,4583330.129919513,41.39817327414662,2.123617721295924
Casa Marsans - Alberg Mare de Déu de Montserrat - AJ000084,428703.0382911407,4585310.873024361,41.41618949683218,2.14686630713938
Platja de Sant Sebastià,432236.8619312499,4580560.11309691,41.373706513534366,2.1896792006250663
Platja de la Nova Icària,433358.5326497905,4582443.648936842,41.39076474300676,2.2028838890750646
El Parc del Fòrum,434953.1247181961,4584683.244402898,41.41106682138965,2.221714876463801
Casa Vicens,429000.2057023296,4583903.176812497,41.4035372452986,2.1505869815611334
Palau Güell,430968.12414473895,4581169.491891617,41.379087185159,2.174439557713116
Edifici Gas Natural,432286.4412371651,4581612.961829908,41.38319342524216,2.190154390019234
Tinta Invisible Edicions,430188.5446545267,4581507.865428914,41.3820675489832,2.165078437655472
Restaurant Casa Trampa,425160.3477591464,4585014.469148632,41.41319781754193,2.104516277534671
Museu de la Xocolata,431586.1399487076,4582088.723046084,41.38741922402338,2.181725967522791
Escola Josep Maria Jujol,429438.3465705756,4583307.985709356,41.39821515341866,2.1558975483762164
Centre Cívic Casinet d'Hostafrancs,428356.3545630492,4581058.373432796,41.37785807405671,2.1432215181756806
Portal Casa Miralles,427057.5148462351,4582654.09258305,41.39211337098168,2.1274984374334376
Disseny Hub Barcelona,432130.6633167254,4583769.22076164,41.402601111692825,2.1880498461023428
Masia de Can Baró,429976.0229233763,4585339.814008142,41.41656209133623,2.1620938107713417
Pla de Montbau,428371.2851697135,4586923.197240756,41.430681496366894,2.1427060165365965
Cases Francesc Farreras,429726.95612992864,4581566.451761502,41.382555032109934,2.159551767559708
Casa Pomar,430638.021974878,4583010.437860072,41.39563961765683,2.170281440902392
Parròquia de Sant Ramon Nonat,426169.39686722937,4580878.150721396,41.37603719947376,2.11709281902244
Base Nàutica Municipal de la Mar Bella,433940.1848716679,4583079.018852231,41.39653535209156,2.2097712400521687
Institut Vila de Gràcia,429394.5069874682,4583351.299277712,41.3986014146248,2.155368115677565
Pavelló de la República,429104.7520483571,4586934.179288226,41.43084548288972,2.151482356409003
Alberg In-Out - AJ000427,424944.6066343561,4586001.095483607,41.42206372379852,2.101812736653692
Institut del Teatre,429538.3442394055,4580249.751575231,41.37067944898099,2.157449314071009
Edifici Patronat Ribas,428227.44874896086,4586063.885584054,41.422929218509935,2.1410866943487545
Monument a Cristòfol Colom,431100.12793211296,4580823.445296411,41.375981756802304,2.1760573876381613
Escultura Josep Anselm Clavé,430110.7929024294,4583953.814549983,41.404090634245215,2.1638663854194364
Facultat de Dret - UB,426516.8722175164,4582118.434692386,41.38723971871468,2.1210972500110508
Carrer Grau,432136.5474496103,4587787.356597949,41.438791640535136,2.187669352497476
Carrer Manigua,431458.186372441,4586115.536750607,41.423676546575145,2.1797396875918653
Carrer Matanzas,431661.69441790046,4586010.963810959,41.422752030928834,2.1821867084168733
Menjadors populars del carrer Gran Sant Andreu (Guerra Civil),432274.6032457532,4587112.186203134,41.43272227205576,2.1893973971197025
Centre Cívic Tomasa Cuevas - Les Corts,427119.8654158413,4581843.53650543,41.38481868130682,2.1283416789870517
Fàbrica de Creació Hangar,433083.8329254692,4584426.538541349,41.408601288709,2.199379275633804
Museu de Ciències Naturals de Barcelona,434851.28671265487,4584655.793650954,41.41081133082032,2.220499449653222
Centre Comercial Westfield Glòries,432506.888609326,4584029.356299913,41.40497574863421,2.1925213552739606
Fundació Barcelona Media - Centre d'Innovació,432602.2816950243,4583967.32792386,41.404425080209855,2.1936694239353693
Jardins de la Tamarita,427733.1428334839,4584733.758444916,41.41090504207735,2.1353308120104346
El Clot,432171.1708058989,4584351.149094703,41.407845782838926,2.188469193190472
Facultat de Psicologia i Ciències de l'Educació i de l'Esport Blanquerna - URL,427566.8664239712,4584847.468300698,41.41191420929642,2.1333279293214424
El nucli de Santa Eulàlia de Vilapicina,430913.4874914894,4586940.049605154,41.43105597129707,2.173127543884692
Can Peguera,430201.38632745686,4587305.366899756,41.43428467027986,2.16456333073766
La vila de Gràcia,429581.2970235027,4584063.364371792,41.405031103391,2.157519564297269
Ca l'Aranyó,432539.11431386345,4583941.53316283,41.40418745612774,2.192916650968304
El barri de la Clota,429058.69759342034,4586468.748813802,41.42664948190676,2.150985823958698
Casa Almirall,430260.0329522443,4581542.89110183,41.38238921399351,2.165929295607357
Plaça de les Dones del 36,429257.72417761217,4584012.2368028695,41.40454220831473,2.153654759838709
Hort Urbà Masia Can Mestres *Tancat,428498.3726106624,4579042.609144885,41.35971541159925,2.145157408726708
Facultat de Comunicació i Relacions Internacionals Blanquerna - URL,430289.981,4581670.112,41.38353764764212,2.166272793410519
Torre Glòries,432279.1198551179,4583865.000857265,41.40347629324701,2.189815009628469
Parc del Poblenou,433748.6157166563,4583163.413991481,41.39727971819072,2.207470604184096
Centre Educatiu Vedruna Gràcia Barcelona,429070.7679893395,4584033.558555778,41.40471777195005,2.151415793082498
Biblioteca Montserrat Abelló,427700.9467943118,4581716.986865175,41.38373133027636,2.135305845435044
Museu Frederic Marès,431184.0139297747,4581735.716409316,41.38420549734736,2.17695685162379
Estadi Olímpic de Montjuïc Lluís Companys,429384.0768778117,4579592.367962036,41.36474508399185,2.155681394867584
Spotify Camp Nou * Tancat per remodelació,426658.4039978079,4581402.770707185,41.380806951232216,2.1228764926605805
Parc de la Trinitat,432814.485640381,4588944.298465399,41.449268825219306,2.1956548753915466
Federació de Comerciants de Barna Centre,431201.099,4581643.615,41.38337742829775,2.177171627621828
Platja de la Mar Bella,434155.9587308335,4583303.982699825,41.39857924467329,2.2123276980931683
Ca n'Andalet,429284.32439052255,4586528.984274052,41.42721189152529,2.153678760813793
CosmoCaixa Barcelona,427346.79152772354,4585003.346733776,41.41329827278905,2.1306762762550275
Associació de Comerciants del Carrer Gran de Gràcia,429370.717,4583543.199,41.4003276952613,2.1550611661314885
Museu Reial Monestir de Santa Maria de Pedralbes,425772.0582506743,4583054.846393712,41.395605165759946,2.112075084546918
Reial Club de Tennis Barcelona - 1899,426292.9532366624,4582836.938633416,41.39369047981739,2.118331914254848
Memorial de les Dones Represaliades a la Presó de Dones de les Corts,427197.561,4582101.961,41.387153239939714,2.129239773817562
Hospital de la Santa Creu i Sant Pau,430966.4933325924,4585205.834517813,41.41544108395991,2.1739598683555683
Centre Cívic La Sedeta,430431.78075060085,4584115.699037433,41.405576512012246,2.167687591797475
Parròquia de l'Immaculat Cor de Maria,430340.7706259227,4584158.169604532,41.405951148357936,2.166593971349565
Centre Cívic Guinardó,430917.121,4585276.897,41.41607687588995,2.1733610333293782
Jardins Mestre Balcells,429334.512,4584355.076,41.40763678374947,2.154533307360096
Mercat Guineueta,430680.7835760518,4587785.720318845,41.43865254771624,2.170245672758619
Centre Cívic Casa del Rellotge,428182.2387365683,4578807.991369453,41.35757415322748,2.141406028389017
Monument Arc de Triomf de Barcelona,431504.5306590743,4582496.040055189,41.39108086341498,2.1807039051520003
Torre Bellesguard  Gaudí - Casa Figueres,427020.935791098,4584547.749105636,41.40916538840938,2.126832670465789
Torre de Collserola,425770.9487653924,4585304.14545923,41.41586341604361,2.111785952453742
Mercat Barceloneta,432210.370042518,4581286.445001463,41.38024616800817,2.18928120267198
Mercat Ninot,429302.9601274389,4582159.266888027,41.38785716567697,2.1544122344047523
Parròquia de Santa Teresa de l'Infant Jesús,429099.02781324345,4583566.290118899,41.400511756428415,2.151808582444108
Casa Francesc Cama,429353.6043456352,4583538.369444504,41.40028269384311,2.1548570322157654
Casa Madurell,429753.77340113104,4583808.663891615,41.40275219893523,2.1596123951981183
Jardins del  Baix Guinardó,430517.40482267167,4584581.420513669,41.40977850723608,2.168658421542334
Museu de Carruatges del Foment,428967.7103074018,4587271.158976306,41.43386840494578,2.149802728490179
Parc de Joan Miró,428701.2793742,4581163.78789572,41.37883814100107,2.1473335958888007
Parròquia de la Mare de Déu del Coll,429079.4805441422,4585744.91687258,41.420132063616215,2.151319417179658
Edifici d'habitatges Gran de Gràcia 67,429390.6199950004,4583495.410871238,41.399899033342535,2.1553048145748552
Farmàcia de Bolós Giralt,429976.959489372,4582575.635965706,41.39166621624898,2.162424791257872
Antiga Fàbrica d'Estampació Tèxtil Can Ricart,432983.5388856857,4584496.862835762,41.40922632383825,2.1981716288388373
Centre Esportiu Municipal Can Caralleu,425646.9193343908,4583653.677525185,41.40098699374353,2.1105047906383008
Vall d'Hebron Barcelona Hospital Campus,428430.55465668254,4586630.37210656,41.42804943371883,2.1434499797388105
Casa Terradas - Casa de les Punxes,430103.4501166265,4583265.940257608,41.39789455388375,2.1638579681725147
El Polvorí i Cos de Guàrdia,428311.6533102462,4579591.895740862,41.36464604706291,2.1428603946607967
Parc Central de Nou Barris,430761.06383847794,4587584.210298242,41.4368445525108,2.1712296246319656
Carrer Pinar del Rio,431653.9815038811,4585956.298342191,41.422259021739634,2.1821005942848277
Parròquia de Sant Vicenç de Sarrià,426531.8417752807,4583477.515436788,41.39948172834851,2.121111403839136
Residència Militar d'Estudiants Mateo Calabro,426858.2037620738,4582751.5835888665,41.39297332973804,2.12510287048567
Institut Químic de Sarrià - Campus Sarrià - IQS,426398.7099637597,4583957.872722917,41.40379591152728,2.1194605457742592
Seu del Districte de Sants-Montjuïc,428274.4644171125,4580787.24006208,41.3754087791269,2.142274392316013
Fundació Orfeó Gracienc,429489.3289236514,4584031.287665447,41.404734139288166,2.156423120771882
Parròquia de Sant Joan de Gràcia,429514.1496685571,4584097.993020106,41.40533710606837,2.1567122726022543
Educa +,431432.3078758349,4584877.524813311,41.41252398893622,2.179570364707956
Seu del Districte de Sarrià-Sant Gervasi,426556.5985433231,4583438.185825779,41.39912976584916,2.1214123028583627
Palau de Congressos *Pavelló 5,429075.2177021372,4580446.945553125,41.37241483260608,2.1518889546104605
Centre Educatiu CETT,428831.16560923634,4587381.555872099,41.43485061254671,2.1481555754807795
Universitat Nacional d'Educació a Distància *Barcelona,431531.4183728761,4587534.814936169,41.43646572009841,2.180455235272232
Seu del Districte de Nou Barris,430761.06383847794,4587584.210298242,41.4368445525108,2.1712296246319656
Parròquia de la Mare de Déu de Lourdes,429420.6733272827,4580519.382918246,41.37309762127584,2.1560110122944107
Círculo Ecuestre,429277.99918550346,4583037.393315411,41.395763940464285,2.1540111781345668
Museu,429761.5751240866,4579982.539230728,41.368292261821246,2.1601492925476364
Museu de Pintura Contemporània Can Framis,432709.05569079,4583801.91555834,41.40294420265117,2.1949651108093025
Parròquia de Sant Pere de les Puel·les,431380.4479067636,4582291.59602482,41.38922892058108,2.1792430187092746
Escola Superior d'Administració i Direcció d'Empreses - URL,425972.6963469717,4582845.855476461,41.39374137478776,2.11450041725389
Jardins del Palau de Pedralbes,426293.53040473606,4582044.054369566,41.38654937434819,2.1184352989192647
Casa Lamadrid,430463.7986375944,4583157.256392071,41.39694691705839,2.1681807052555757
Casa Garriga Nogués,430210.6252820125,4582268.816007662,41.38892310014807,2.165254832995529
Centre Esportiu Municipal Piscines Bernat Picornell,428976.9847999505,4579772.230120345,41.36632923206704,2.150793450223625
"TAMAIA Viure Sense Violencia, S.C.C.L.",431029.08640602254,4581881.500955053,41.38550526763556,2.175087497981421
Roca Barcelona Gallery,427196.2326297435,4582045.622549863,41.38664570242304,2.12923065792945
Platja del Bogatell,433686.0313832721,4582866.760873167,41.39460267821261,2.2067544978597606
Casal d'Entitats Mas Guinardó,431006.826878907,4585508.345577088,41.41816915835005,2.1744079393214104
Associació de Comerciants i Professionals Barnavasi,428755.8610305404,4584118.585660404,41.40545573179054,2.147638695309088
Forn de Pa de Can Tur,432603.9810652053,4587030.9080608,41.43201793483495,2.1933483941178187
Museu Olímpic i de l'Esport Joan Antoni Samaranch de Barcelona,429503.8926767652,4579761.724333253,41.36628092507608,2.1570941364707474
Museu,430089.7583959063,4582562.033121764,41.39155351265377,2.1637754588196367
Escultura David i Goliat Homenatge a les Brigades Internacionals,429618.1002054464,4586266.05990587,41.42487315212389,2.157703561885268
Telefèric de Barcelona,432085.5694125253,4580510.859547395,41.373250146274025,2.187875716121665
Jardins de Can Sentmenat,426033.0815436047,4583831.067879802,41.40262028359711,2.115102292721839
Parc del Laberint d'Horta,428784.9119850791,4587726.919497975,41.43795704876439,2.1475613087947547
Parc del Guinardó,430607.5997245253,4585658.752029341,41.41948943678852,2.169613897166294
Parc del Turó de la Peira,430107.247,4587214.961,41.43346223343624,2.1634471242007627
Centre Cívic Can Castelló,428125.3163066493,4583412.537413015,41.39904051559378,2.140179532716965
Jardins de Vil·la Amèlia,426531.9039098267,4582858.46247544,41.39390619967619,2.1211872573336934
Park Güell,429223.3603020286,4585008.1790845245,41.41350924872243,2.1531271963876577
Universitat Oberta de Catalunya,432669.627,4584196.369,41.40649363005068,2.19444957141162
MUHBA Museu d'Història de Barcelona - Casa de l'Aigua,432325.093266883,4589545.070518399,41.45463864239669,2.189729096932418
Centre Municipal de Cultura Popular de Sant Andreu,432136.3864088192,4587997.54655052,41.44068473251823,2.1876438165449668
Centre Cívic Casa Golferichs,429462.2057429972,4581379.621529794,41.3808491471351,2.1564074948215346
Museu Nacional d'Art de Catalunya,429196.1856084345,4580053.861416355,41.368885103834,2.153381227899417
El Campus Mundet - UB,428748.82438690326,4587482.826868194,41.43575541409688,2.147158169831797
La llera del riu Besòs,432424.47430298897,4589545.359535437,41.45464961996649,2.1909188386141625
Reial Acadèmia de Ciències i Arts de Barcelona,430664.2489823396,4581737.388286805,41.38417592716741,2.1707408640195456
El Gòtic,431188.2459145271,4581609.11464572,41.383065594486666,2.1770218391588827
El Poblenou,433050.9613844384,4583724.384382359,41.4022744450405,2.1990636882594146
Sant Andreu,432331.3116386504,4587394.418464799,41.43526902100958,2.190044472473194
El nucli antic d'Horta,429941.02895279374,4586831.52246266,41.42999427513081,2.161502292023968
La plaça de Lesseps,429046.5211547476,4584366.282306089,41.40771234565708,2.1510867322061435
El Campus Ciutadella,432353.53643239953,4582371.308443117,41.39002929461585,2.190872085861088
Parc de la Pegaso,432380.66434664535,4586463.426545867,41.42688804853377,2.190739286407059
Cases Josefa Villanueva,430342.2128659629,4582930.753576614,41.39489635939134,2.166752451664696
Cristalleries Planell,427420.6214301351,4582131.144763588,41.38743624313862,2.131903917807222
Casa Queralt,428794.94932641694,4585652.195716578,41.41927179810715,2.147925810285238
Espai Mescladís,431470.82007677766,4582053.850363022,41.38709531983285,2.1803507473845234
Font Pública,429460.051313013,4583530.603542469,41.40022209501887,2.1561312297043247
Centre Comercial Maremàgnum,431699.80410681455,4580793.35871181,41.37576189535446,2.183231333568717
Centre Cívic Can Deu,427471.55495053215,4582059.327475302,41.38679400774152,2.1325216465394625
